transaction_id,customer_id,amount,transaction_hour,location_change,device_change,transaction_frequency,average_customer_amount,merchant_category,previous_risk_events,is_fraud
TXN107753,C1769,3934.27,8,0,0,1,2704.61,online_services,1,0
TXN107754,C1362,4481.6,7,0,0,1,4576.51,electronics,0,0
TXN107755,C1023,5584.27,17,0,0,1,3772.92,online_services,0,0
TXN107756,C1324,1484.22,7,1,0,2,2352.62,electronics,1,0
TXN107757,C1825,2027.14,12,0,0,3,2350.49,electronics,0,0
TXN107758,C1554,3519.48,19,0,0,2,2250.69,grocery,1,0
TXN107759,C1977,1453.59,5,0,0,2,2006.33,grocery,1,0
TXN107760,C1584,6155.01,23,0,0,3,3438.77,online_services,1,0
TXN107761,C1997,2950.72,8,0,0,1,2203.46,cash_withdrawal,2,0
TXN107762,C1497,9647.01,3,0,0,4,6307.63,grocery,0,0
TXN107763,C1252,843.01,13,1,0,2,1859.91,electronics,0,0
TXN107764,C1247,2255.52,14,0,0,1,1251.38,online_services,2,0
TXN107765,C1169,4288.22,5,0,0,1,3351.34,electronics,0,0
TXN107766,C1286,8991.07,3,0,0,2,4734.49,grocery,0,1
TXN107767,C1244,6811.12,21,0,0,1,4472.2,travel,2,0
TXN107768,C1445,5152.29,18,0,0,2,2225.59,cash_withdrawal,0,0
TXN107769,C1614,17477.73,12,0,0,2,18474.46,restaurant,0,0
TXN107770,C1218,1367.17,7,0,0,3,1686.62,grocery,0,0
TXN107771,C1867,1679.98,2,0,0,2,2035.58,restaurant,1,0
TXN107772,C1729,2378.06,14,0,0,1,1850.3,restaurant,0,0
TXN107773,C1153,1464.62,23,0,0,2,886.54,restaurant,0,0
TXN107774,C1871,7005.46,19,0,1,2,4336.23,cash_withdrawal,0,0
TXN107775,C1389,986.07,0,0,0,3,1297.26,online_services,0,1
TXN107776,C1783,3668.2,8,1,1,4,2906.05,electronics,0,1
TXN107777,C1902,5028.53,21,0,0,5,3763.09,restaurant,0,0
TXN107778,C1447,3180.64,16,0,0,1,5468.54,travel,1,0
TXN107779,C1329,3228.88,0,0,0,4,6158.03,restaurant,2,1
TXN107780,C1519,2612.39,19,0,0,1,2673.96,restaurant,0,0
TXN107781,C1858,6131.95,14,0,0,4,4591.14,online_services,1,1
TXN107782,C1210,6496.91,11,0,0,1,4657.2,electronics,0,0
TXN107783,C1720,3791.8,2,1,0,1,2781.93,online_services,0,0
TXN107784,C1857,1721.87,22,0,0,2,1267.9,jewelry,1,0
TXN107785,C1386,1161.06,5,0,0,1,1512.71,cash_withdrawal,0,0
TXN107786,C1413,5084.91,6,0,0,4,4999.04,electronics,0,0
TXN107787,C1321,2821.54,11,0,0,5,1918.42,restaurant,0,0
TXN107788,C1280,6482.35,7,0,0,1,9154.34,jewelry,0,0
TXN107789,C1297,9362.07,7,1,0,2,3709.62,restaurant,0,0
TXN107790,C1614,2633.85,15,0,0,1,3753.22,grocery,0,0
TXN107791,C1702,4871.52,18,0,1,2,3267.83,electronics,0,0
TXN107792,C1660,2628.36,22,0,0,1,2365.04,grocery,2,0
TXN107793,C1463,1138.68,22,0,0,1,1702.64,cash_withdrawal,0,0
TXN107794,C1022,3210.81,12,0,0,4,4209.47,online_services,1,0
TXN107795,C1353,338.1,11,0,0,2,592.69,restaurant,0,0
TXN107796,C1020,3299.49,15,0,0,1,3563.17,restaurant,1,0
TXN107797,C1741,1208.21,14,1,0,1,1721.66,restaurant,2,0
TXN107798,C1091,1207.28,13,0,0,3,1377.13,travel,0,0
TXN107799,C1356,1880.24,7,0,0,5,1988.48,travel,0,0
TXN107800,C1375,8089.67,8,0,0,2,9855.29,restaurant,0,0
TXN107801,C1161,20601.78,5,0,1,3,17088.31,electronics,0,1
TXN107802,C1874,11835.05,18,0,0,3,12280.06,jewelry,0,0
TXN107803,C1529,2151.74,19,0,0,2,3679.81,online_services,0,0
TXN107804,C1829,2016.01,6,0,0,1,2427.88,cash_withdrawal,0,0
TXN107805,C1037,526.42,12,0,0,1,724.63,travel,0,0
TXN107806,C1049,7519.54,7,0,0,1,4140.08,grocery,0,0
TXN107807,C1724,4139.38,5,0,0,6,3337.32,grocery,0,0
TXN107808,C1630,1801.07,22,1,0,1,1254.89,online_services,0,1
TXN107809,C1051,2839.11,8,1,0,1,5750.88,grocery,0,0
TXN107810,C1537,1801.88,8,0,0,2,2759.04,restaurant,0,0
TXN107811,C1152,217.36,9,0,0,1,406.53,electronics,0,0
TXN107812,C1879,1698.97,13,0,0,1,1992.27,travel,0,0
TXN107813,C1891,4216.2,5,1,0,4,2698.26,electronics,0,0
TXN107814,C1419,1746.92,9,0,0,2,1279.44,electronics,1,0
TXN107815,C1533,2978.15,2,0,0,1,2566.91,electronics,0,1
TXN107816,C1892,4194.75,2,0,0,2,3552.81,online_services,0,0
TXN107817,C1053,2754.88,18,0,0,2,3767.88,jewelry,0,0
TXN107818,C1801,621.15,23,0,0,1,1615.59,electronics,0,0
TXN107819,C1295,2449.4,17,0,0,3,4214.97,restaurant,3,0
TXN107820,C1964,1188.4,13,0,0,1,1686.11,electronics,0,0
TXN107821,C1241,6995.08,0,0,0,3,9514.73,cash_withdrawal,0,0
TXN107822,C1984,2739.01,6,0,0,2,1870.16,online_services,1,0
TXN107823,C1729,3379.44,2,0,0,1,3412.72,grocery,0,0
TXN107824,C1791,4136.94,3,0,0,3,2414.74,travel,0,0
TXN107825,C1836,3509.18,5,0,0,1,1369.57,online_services,0,0
TXN107826,C1127,1372.0,14,1,0,1,3400.9,online_services,0,0
TXN107827,C1779,1687.6,11,0,0,1,2851.26,jewelry,0,0
TXN107828,C1183,13213.0,4,0,0,2,8573.03,online_services,0,0
TXN107829,C1954,1688.44,5,0,0,2,2124.27,electronics,0,0
TXN107830,C1805,2983.87,0,0,0,2,3620.55,travel,1,0
TXN107831,C1875,6683.2,5,0,1,1,4350.52,cash_withdrawal,0,0
TXN107832,C1278,11827.23,16,0,0,1,8092.75,cash_withdrawal,0,0
TXN107833,C1021,5401.01,16,0,0,1,7815.2,online_services,0,0
TXN107834,C1916,6207.63,1,0,0,2,4924.54,restaurant,0,0
TXN107835,C1138,35851.17,5,0,0,2,10653.75,grocery,0,0
TXN107836,C1480,729.18,4,0,0,2,1210.96,cash_withdrawal,0,1
TXN107837,C1135,4813.96,7,0,0,3,6471.39,cash_withdrawal,0,0
TXN107838,C1623,10422.61,11,0,1,3,5135.17,online_services,0,1
TXN107839,C1801,1995.31,8,0,0,4,4870.83,restaurant,0,0
TXN107840,C1251,1351.83,14,0,0,3,1967.44,electronics,0,1
TXN107841,C1727,6082.2,3,0,0,3,6347.82,jewelry,0,0
TXN107842,C1254,2181.34,5,0,0,5,2533.92,jewelry,0,0
TXN107843,C1620,300.5,1,0,0,1,827.24,grocery,0,1
TXN107844,C1386,901.2,4,0,0,1,938.28,grocery,0,0
TXN107845,C1294,1399.64,14,0,0,2,1180.89,online_services,2,1
TXN107846,C1818,4647.68,15,0,0,1,6376.91,jewelry,0,0
TXN107847,C1772,2284.6,12,0,0,2,3506.15,online_services,1,0
TXN107848,C1554,2090.23,23,0,0,1,3678.35,restaurant,0,0
TXN107849,C1910,9232.49,16,0,0,2,6469.47,restaurant,0,0
TXN107850,C1985,1403.3,20,0,0,4,1224.56,online_services,0,0
TXN107851,C1362,3134.85,19,0,0,1,3207.91,online_services,0,0
TXN107852,C1735,1798.96,23,0,0,3,2464.62,restaurant,0,0
TXN107853,C1769,5040.2,8,0,0,4,4805.95,online_services,0,1
TXN107854,C1959,1288.24,13,0,0,1,1985.0,electronics,0,0
TXN107855,C1515,952.73,15,0,0,1,825.73,electronics,2,0
TXN107856,C1824,805.47,1,0,0,4,2159.21,electronics,0,0
TXN107857,C1075,587.77,19,0,0,1,1149.12,travel,0,0
TXN107858,C1862,4765.05,9,1,0,5,3477.24,grocery,0,1
TXN107859,C1618,8217.61,13,1,0,4,7976.93,restaurant,0,0
TXN107860,C1384,3499.41,9,0,1,1,3217.17,travel,0,0
TXN107861,C1024,940.76,10,0,0,1,978.72,restaurant,2,0
TXN107862,C1203,2070.53,0,0,0,3,1561.84,electronics,2,0
TXN107863,C1445,3809.88,20,0,0,2,4584.31,cash_withdrawal,0,0
TXN107864,C1150,4657.43,14,0,0,4,4151.58,cash_withdrawal,0,0
TXN107865,C1604,4489.09,23,0,0,2,4048.6,electronics,0,0
TXN107866,C1664,2934.63,9,0,0,4,3201.18,restaurant,0,1
TXN107867,C1250,12776.64,4,1,0,1,11017.85,grocery,2,1
TXN107868,C1922,1975.69,7,0,0,1,3528.91,restaurant,0,0
TXN107869,C1258,3368.03,15,0,0,4,3640.97,restaurant,2,0
TXN107870,C1477,12356.54,22,0,0,2,7270.1,restaurant,2,0
TXN107871,C1380,574.9,6,1,1,3,856.98,restaurant,0,0
TXN107872,C1133,656.06,13,0,1,1,489.38,grocery,0,0
TXN107873,C1251,1536.06,4,1,0,3,2460.26,jewelry,0,1
TXN107874,C1944,1468.04,3,0,0,2,2818.22,travel,1,1
TXN107875,C1383,1874.3,1,0,0,1,2623.38,travel,0,0
TXN107876,C1476,3016.17,12,0,0,2,1727.69,jewelry,0,0
TXN107877,C1893,26081.87,13,0,0,3,8569.89,grocery,0,0
TXN107878,C1612,1128.43,9,0,0,1,2320.2,travel,0,0
TXN107879,C1840,5943.82,16,0,0,3,6123.86,online_services,0,0
TXN107880,C1488,2898.23,1,0,0,2,3456.76,cash_withdrawal,0,0
TXN107881,C1867,1888.07,15,0,0,1,1466.75,grocery,0,0
TXN107882,C1360,4955.25,10,1,0,4,3654.91,electronics,0,0
TXN107883,C1317,525.07,16,0,0,4,430.17,electronics,0,0
TXN107884,C1011,1682.47,3,0,0,1,1822.07,electronics,0,0
TXN107885,C1762,4618.34,22,0,0,4,2156.49,online_services,0,0
TXN107886,C1276,5473.01,1,1,0,1,4802.02,grocery,1,1
TXN107887,C1521,3837.41,6,0,0,3,5081.38,jewelry,0,0
TXN107888,C1533,1868.83,11,0,0,2,3225.41,grocery,0,0
TXN107889,C1459,1623.67,12,0,0,1,2969.49,travel,0,0
TXN107890,C1817,1824.16,19,0,0,4,3087.18,restaurant,0,0
TXN107891,C1355,2451.6,19,0,0,5,3773.58,travel,0,0
TXN107892,C1291,912.03,11,0,0,4,1167.49,grocery,0,0
TXN107893,C1820,2042.08,16,1,0,4,1973.69,online_services,0,0
TXN107894,C1126,4590.48,14,0,0,1,6739.95,cash_withdrawal,0,0
TXN107895,C1499,14742.62,13,0,0,1,8731.25,cash_withdrawal,0,0
TXN107896,C1526,3398.98,1,0,0,1,2195.29,jewelry,0,1
TXN107897,C1798,4473.26,17,1,1,2,6135.46,jewelry,1,0
TXN107898,C1766,1809.85,18,0,0,1,2382.77,online_services,0,0
TXN107899,C1068,4580.33,4,0,0,2,2148.43,cash_withdrawal,1,0
TXN107900,C1386,4400.37,10,0,0,1,5421.76,jewelry,0,0
TXN107901,C1731,4528.82,14,1,0,2,2467.01,jewelry,1,0
TXN107902,C1739,1905.5,20,0,0,1,1359.07,travel,0,1
TXN107903,C1147,1583.56,4,0,0,2,1956.28,cash_withdrawal,0,0
TXN107904,C1936,7580.3,6,0,0,1,5508.92,grocery,1,0
TXN107905,C1631,13256.83,12,0,0,2,5235.1,travel,0,0
TXN107906,C1403,5642.87,7,0,0,1,2890.32,grocery,0,0
TXN107907,C1045,3772.52,9,0,1,1,5509.87,grocery,0,0
TXN107908,C1976,2660.39,4,0,0,2,3642.51,electronics,0,0
TXN107909,C1428,1513.99,18,0,0,4,2461.98,electronics,1,0
TXN107910,C1427,3687.74,4,0,0,2,2317.89,restaurant,0,1
TXN107911,C1560,351.46,18,0,0,1,599.57,travel,0,0
TXN107912,C1938,11909.04,6,0,0,1,10528.54,grocery,0,0
TXN107913,C1067,13977.78,5,0,0,2,10072.94,cash_withdrawal,0,0
TXN107914,C1038,7116.83,8,0,0,1,3456.48,jewelry,0,0
TXN107915,C1494,1175.28,2,0,0,1,2464.26,electronics,0,0
TXN107916,C1479,5511.11,5,0,0,1,4595.48,jewelry,0,0
TXN107917,C1505,1104.51,3,0,0,4,1378.23,grocery,1,1
TXN107918,C1685,1829.95,14,0,0,2,1004.71,cash_withdrawal,0,0
TXN107919,C1920,3083.02,10,0,0,1,3982.36,online_services,0,0
TXN107920,C1745,10619.42,11,1,0,3,3777.02,cash_withdrawal,0,0
TXN107921,C1480,14314.78,8,0,0,1,10746.73,online_services,0,0
TXN107922,C1571,24119.18,17,0,0,4,16350.61,cash_withdrawal,0,0
TXN107923,C1759,4837.63,10,0,0,3,2442.86,jewelry,0,0
TXN107924,C1680,482.02,10,0,0,1,414.76,online_services,0,0
TXN107925,C1159,1446.72,21,1,0,2,1958.54,jewelry,0,0
TXN107926,C1855,2204.63,22,0,0,2,4417.71,online_services,0,0
TXN107927,C1532,2673.42,21,0,0,1,2632.8,travel,0,0
TXN107928,C1825,5330.13,19,0,0,3,7720.09,cash_withdrawal,0,0
TXN107929,C1918,3452.42,7,0,0,3,3494.38,electronics,1,0
TXN107930,C1834,1206.55,0,0,0,4,1513.61,restaurant,0,0
TXN107931,C1494,7459.53,8,0,0,1,4325.74,travel,0,0
TXN107932,C1962,2606.64,16,0,0,1,3351.87,travel,0,0
TXN107933,C1510,2270.32,23,0,0,2,2082.34,restaurant,0,0
TXN107934,C1052,2887.96,18,1,0,7,5267.27,travel,3,1
TXN107935,C1820,3596.9,8,0,0,2,2814.12,grocery,3,0
TXN107936,C1843,3880.83,4,0,0,4,3767.3,online_services,0,1
TXN107937,C1228,641.87,7,0,0,1,1079.97,electronics,0,0
TXN107938,C1475,3976.0,4,0,0,1,2561.96,grocery,0,0
TXN107939,C1714,3654.78,17,0,0,1,5305.67,online_services,3,1
TXN107940,C1371,1714.41,13,0,0,2,1789.17,jewelry,0,0
TXN107941,C1409,9655.44,13,0,0,2,9645.22,online_services,0,0
TXN107942,C1339,2907.16,9,0,1,1,1685.9,grocery,3,0
TXN107943,C1248,5530.17,5,1,0,2,3352.22,online_services,1,0
TXN107944,C1492,4570.61,21,0,0,1,2160.78,grocery,0,0
TXN107945,C1793,2792.88,10,0,0,2,5184.64,grocery,1,0
TXN107946,C1446,1417.55,12,0,0,1,1560.27,cash_withdrawal,0,0
TXN107947,C1442,10749.98,4,0,0,4,7039.29,restaurant,0,1
TXN107948,C1484,2031.76,0,0,1,2,3551.21,travel,1,1
TXN107949,C1960,2487.87,11,1,0,1,3390.29,grocery,0,0
TXN107950,C1315,9283.28,7,0,0,2,4163.42,restaurant,1,0
TXN107951,C1900,6722.86,15,0,1,4,3666.36,restaurant,1,0
TXN107952,C1602,1682.01,6,0,0,2,2056.54,restaurant,0,0
TXN107953,C1440,9265.03,7,0,0,3,11095.75,travel,2,0
TXN107954,C1249,4923.91,19,0,0,1,3701.41,cash_withdrawal,0,0
TXN107955,C1168,6423.8,10,0,0,2,5091.82,electronics,0,0
TXN107956,C1612,720.57,10,0,0,1,1877.52,online_services,0,0
TXN107957,C1385,689.9,2,1,0,3,1244.97,grocery,0,0
TXN107958,C1084,5474.16,2,0,0,3,2452.63,cash_withdrawal,1,0
TXN107959,C1755,5272.56,0,0,0,3,6152.51,electronics,0,0
TXN107960,C1553,7272.32,13,0,0,1,2834.24,restaurant,0,0
TXN107961,C1918,728.28,2,0,1,1,1236.61,cash_withdrawal,0,0
TXN107962,C1827,3336.19,22,0,0,1,2837.72,jewelry,0,0
TXN107963,C1155,9103.23,1,0,0,1,6321.85,grocery,1,0
TXN107964,C1482,2803.15,5,0,0,2,4025.76,grocery,0,0
TXN107965,C1136,6710.24,9,0,0,1,9499.32,cash_withdrawal,0,0
TXN107966,C1375,2801.23,21,0,0,5,2877.62,jewelry,0,1
TXN107967,C1940,1670.57,22,0,0,2,1990.48,travel,0,0
TXN107968,C1682,3890.86,18,0,0,2,3442.72,grocery,0,0
TXN107969,C1041,1627.78,5,0,0,3,1974.79,travel,0,1
TXN107970,C1338,12397.58,3,0,0,1,8375.34,grocery,1,0
TXN107971,C1596,7803.4,2,0,0,2,3946.91,grocery,0,0
TXN107972,C1629,1022.75,0,0,0,5,889.48,cash_withdrawal,0,1
TXN107973,C1944,3909.69,6,0,0,4,2199.92,cash_withdrawal,0,0
TXN107974,C1174,10636.44,12,0,0,5,8897.75,cash_withdrawal,0,0
TXN107975,C1502,2874.6,3,0,0,2,1464.07,travel,1,0
TXN107976,C1607,2376.49,9,0,0,1,1658.64,online_services,1,0
TXN107977,C1856,6606.88,16,0,0,3,3534.44,grocery,1,0
TXN107978,C1851,1726.09,19,0,0,1,1167.12,travel,0,0
TXN107979,C1141,2045.3,2,0,0,1,2295.79,restaurant,0,0
TXN107980,C1620,3625.07,8,0,0,3,3633.48,electronics,0,0
TXN107981,C1658,5456.3,22,0,0,1,3196.55,online_services,1,0
TXN107982,C1098,3381.56,15,0,0,2,4323.26,online_services,2,0
TXN107983,C1229,10392.51,22,1,0,1,11111.69,travel,0,0
TXN107984,C1032,4385.3,12,0,0,4,4062.45,cash_withdrawal,0,1
TXN107985,C1346,2811.57,21,0,0,7,3226.76,electronics,0,0
TXN107986,C1711,14628.6,15,0,0,2,4649.33,cash_withdrawal,1,1
TXN107987,C1463,2257.39,11,0,0,1,1396.99,online_services,0,0
TXN107988,C1313,10933.95,9,0,0,3,11567.04,jewelry,0,0
TXN107989,C1722,4235.41,12,0,0,1,2144.94,restaurant,1,0
TXN107990,C1826,2339.43,7,0,0,1,2809.28,cash_withdrawal,1,0
TXN107991,C1867,1471.63,9,0,0,3,1381.15,jewelry,0,0
TXN107992,C1334,3510.09,6,0,0,1,2616.64,electronics,1,0
TXN107993,C1472,622.96,4,0,0,1,1505.06,jewelry,0,1
TXN107994,C1158,5277.52,1,0,0,3,3303.55,grocery,0,1
TXN107995,C1060,3000.87,18,0,0,1,3704.62,grocery,0,0
TXN107996,C1151,4507.57,3,0,1,1,2664.32,restaurant,0,0
TXN107997,C1129,3223.74,4,0,0,5,5594.09,jewelry,0,1
TXN107998,C1075,3063.02,9,0,0,3,1744.72,cash_withdrawal,0,1
TXN107999,C1340,1318.99,22,0,0,3,1784.37,travel,0,0
TXN108000,C1593,2162.38,7,0,0,1,3502.32,jewelry,0,0
TXN108001,C1493,2094.98,13,0,0,1,2871.35,restaurant,0,0
TXN108002,C1125,1273.4,20,0,0,2,1757.02,jewelry,0,0
TXN108003,C1965,3936.18,21,0,0,2,3771.49,online_services,0,0
TXN108004,C1746,6723.49,18,0,0,2,7841.2,travel,0,0
TXN108005,C1959,3245.1,22,0,0,1,2256.45,electronics,0,1
TXN108006,C1917,3288.78,15,0,0,2,2516.27,jewelry,0,0
TXN108007,C1034,4953.88,11,0,0,2,5251.06,electronics,0,0
TXN108008,C1400,4966.38,6,0,0,2,4091.02,travel,0,0
TXN108009,C1067,1227.93,1,0,0,1,2392.09,grocery,0,0
TXN108010,C1861,3860.78,8,0,1,1,4843.98,restaurant,0,0
TXN108011,C1191,4225.17,15,0,0,1,5041.17,restaurant,0,0
TXN108012,C1674,6565.11,12,0,0,2,3964.98,cash_withdrawal,0,0
TXN108013,C1726,2369.34,10,0,0,5,2361.97,restaurant,0,0
TXN108014,C1136,2402.25,10,0,0,1,2511.27,jewelry,2,1
TXN108015,C1989,4311.96,22,0,0,2,3647.6,restaurant,0,0
TXN108016,C1674,1044.22,10,0,0,3,1107.01,cash_withdrawal,0,1
TXN108017,C1580,6632.26,22,0,0,1,4754.26,electronics,1,0
TXN108018,C1007,2283.64,5,0,0,4,2558.4,travel,0,0
TXN108019,C1425,2779.94,2,0,0,2,3559.37,restaurant,0,0
TXN108020,C1896,3003.35,10,0,0,1,1301.39,electronics,0,0
TXN108021,C1043,1627.64,4,1,0,1,2251.67,electronics,0,0
TXN108022,C1525,3236.39,19,0,0,2,2910.58,restaurant,1,0
TXN108023,C1980,10144.71,8,1,0,3,2611.09,electronics,0,0
TXN108024,C1738,2770.75,5,0,0,3,2251.66,restaurant,0,0
TXN108025,C1039,3827.72,0,0,0,2,3132.69,jewelry,0,0
TXN108026,C1369,6785.16,22,0,1,4,3806.11,travel,0,0
TXN108027,C1819,1664.07,19,1,0,4,1623.0,travel,0,0
TXN108028,C1345,3915.86,0,0,0,1,4164.26,grocery,0,0
TXN108029,C1494,6972.66,16,0,0,3,4862.27,electronics,0,0
TXN108030,C1216,15352.4,4,0,0,2,10611.82,travel,1,0
TXN108031,C1696,3358.93,21,0,0,1,4114.41,cash_withdrawal,0,0
TXN108032,C1754,1245.5,23,0,0,3,3094.72,online_services,0,0
TXN108033,C1280,973.14,16,0,0,1,2164.07,restaurant,0,0
TXN108034,C1910,884.11,16,0,0,5,990.06,online_services,0,0
TXN108035,C1627,1159.33,19,0,0,1,1309.55,electronics,1,0
TXN108036,C1445,2714.25,23,0,0,3,2594.89,cash_withdrawal,0,0
TXN108037,C1040,4343.79,14,0,0,4,4324.89,jewelry,0,0
TXN108038,C1605,2960.31,17,0,0,4,5917.25,travel,0,0
TXN108039,C1551,3515.34,14,0,0,1,2450.09,grocery,0,0
TXN108040,C1291,2580.55,10,0,0,1,2023.31,grocery,0,0
TXN108041,C1417,791.35,18,0,0,1,1124.79,jewelry,0,0
TXN108042,C1988,2042.15,2,1,0,1,1712.81,restaurant,0,1
TXN108043,C1849,2808.91,13,0,0,5,3398.28,restaurant,1,0
TXN108044,C1936,1764.03,19,0,0,1,1737.78,online_services,0,0
TXN108045,C1236,12357.87,10,0,0,3,7198.45,cash_withdrawal,0,0
TXN108046,C1605,5522.12,7,0,0,2,4031.21,restaurant,1,0
TXN108047,C1271,1281.53,9,0,0,1,1962.99,jewelry,0,0
TXN108048,C1872,1199.27,1,0,0,2,1859.63,cash_withdrawal,0,0
TXN108049,C1234,443.32,21,0,0,1,1029.05,online_services,0,0
TXN108050,C1260,3297.32,12,0,0,1,2778.67,travel,0,0
TXN108051,C1004,706.3,16,0,0,3,964.35,electronics,0,0
TXN108052,C1041,7975.92,7,0,0,1,7841.56,cash_withdrawal,0,0
TXN108053,C1460,10780.02,7,0,0,2,4654.07,restaurant,1,0
TXN108054,C1002,1535.08,13,0,0,1,1267.8,grocery,0,0
TXN108055,C1981,4465.79,2,0,1,3,4683.08,cash_withdrawal,0,0
TXN108056,C1822,10343.11,8,0,0,1,4563.05,online_services,0,0
TXN108057,C1833,1983.87,17,0,0,3,2269.26,restaurant,3,0
TXN108058,C1016,3657.78,16,0,0,2,3048.23,cash_withdrawal,1,0
TXN108059,C1975,4844.59,23,0,0,1,5643.32,cash_withdrawal,0,0
TXN108060,C1785,10330.34,20,0,0,1,5826.2,cash_withdrawal,0,0
TXN108061,C1313,3879.42,19,0,0,1,2601.83,jewelry,0,0
TXN108062,C1052,360.2,15,1,0,5,638.18,online_services,0,0
TXN108063,C1218,737.88,17,0,0,2,1365.62,jewelry,0,0
TXN108064,C1565,1598.94,9,0,0,2,1959.97,cash_withdrawal,0,0
TXN108065,C1118,2219.84,7,0,0,4,3961.12,restaurant,0,0
TXN108066,C1574,3330.67,23,1,0,3,3978.77,travel,1,1
TXN108067,C1181,10428.03,17,0,0,3,9814.21,jewelry,0,0
TXN108068,C1205,3124.51,0,0,0,1,1569.35,jewelry,0,0
TXN108069,C1439,1838.33,2,0,0,2,2247.96,travel,3,1
TXN108070,C1662,14455.88,7,0,0,5,10082.76,restaurant,0,0
TXN108071,C1021,3356.58,3,0,0,3,4212.38,electronics,0,1
TXN108072,C1953,8784.07,23,0,0,2,4649.92,jewelry,0,0
TXN108073,C1264,3953.15,5,0,0,3,4204.74,jewelry,0,0
TXN108074,C1299,4208.87,21,0,1,2,2654.02,travel,0,0
TXN108075,C1425,1508.01,5,0,0,2,1467.46,restaurant,2,0
TXN108076,C1208,3450.87,23,0,0,2,2136.72,electronics,0,0
TXN108077,C1370,3930.36,3,0,0,1,4376.61,cash_withdrawal,2,0
TXN108078,C1954,7004.99,9,0,0,2,9990.7,travel,0,0
TXN108079,C1555,2270.41,22,0,1,1,3008.02,online_services,0,0
TXN108080,C1654,2212.97,2,0,0,1,1547.3,grocery,0,0
TXN108081,C1159,3577.51,3,0,1,1,7160.22,cash_withdrawal,0,1
TXN108082,C1959,5439.37,0,0,0,4,4784.42,electronics,0,0
TXN108083,C1067,10752.09,8,0,0,1,10859.85,electronics,1,0
TXN108084,C1116,10177.69,14,0,0,2,7856.14,travel,0,0
TXN108085,C1124,2021.67,16,0,0,3,2863.64,cash_withdrawal,0,0
TXN108086,C1855,2665.28,17,0,0,1,4487.32,restaurant,0,0
TXN108087,C1523,3180.97,3,0,0,2,3863.2,restaurant,1,0
TXN108088,C1684,5947.79,19,0,0,1,5579.21,travel,2,1
TXN108089,C1804,1508.04,2,0,0,1,1340.12,travel,0,0
TXN108090,C1807,1442.44,2,0,1,3,1902.98,travel,0,0
TXN108091,C1180,964.17,12,0,0,1,2024.45,cash_withdrawal,0,0
TXN108092,C1193,864.84,17,0,0,2,936.96,travel,0,0
TXN108093,C1742,1398.64,0,0,0,3,841.78,online_services,0,1
TXN108094,C1823,1671.47,2,0,0,1,1545.94,grocery,2,0
TXN108095,C1166,8967.72,4,0,0,1,5622.17,travel,0,1
TXN108096,C1164,6276.1,16,0,0,1,6978.23,cash_withdrawal,0,0
TXN108097,C1706,6533.86,17,0,0,2,4148.51,electronics,0,0
TXN108098,C1490,1067.53,20,0,0,3,1217.33,travel,0,0
TXN108099,C1030,12054.36,10,0,0,4,5061.42,cash_withdrawal,0,0
TXN108100,C1398,586.19,13,0,0,1,1595.16,grocery,0,0
TXN108101,C1826,7008.14,16,0,0,1,13720.37,cash_withdrawal,0,0
TXN108102,C1831,9609.15,12,0,0,3,5356.33,electronics,0,0
TXN108103,C1171,1896.09,6,0,0,2,1302.57,online_services,2,0
TXN108104,C1652,1517.95,15,1,0,1,1132.8,cash_withdrawal,0,0
TXN108105,C1600,4678.88,23,0,0,1,4371.32,jewelry,0,0
TXN108106,C1068,9468.16,23,0,0,1,7757.56,electronics,0,0
TXN108107,C1854,9136.6,21,0,0,2,8118.41,cash_withdrawal,0,0
TXN108108,C1506,10862.34,17,0,0,3,12838.75,cash_withdrawal,0,1
TXN108109,C1468,7647.97,12,0,0,3,6773.22,travel,2,1
TXN108110,C1657,8517.08,11,0,0,2,5757.1,electronics,1,0
TXN108111,C1921,639.19,1,0,0,1,1136.56,grocery,2,1
TXN108112,C1463,1984.55,6,0,0,5,3555.42,grocery,1,1
TXN108113,C1584,7820.51,11,1,0,1,6049.75,grocery,1,1
TXN108114,C1680,3697.14,11,0,0,4,3295.7,jewelry,2,1
TXN108115,C1346,5659.25,13,0,0,3,2840.19,jewelry,0,0
TXN108116,C1857,4272.51,0,0,0,2,7369.48,travel,0,0
TXN108117,C1882,767.34,14,0,0,3,693.21,grocery,0,0
TXN108118,C1137,5806.44,3,0,0,4,6116.11,online_services,1,0
TXN108119,C1533,1463.11,17,0,0,3,1854.61,cash_withdrawal,1,0
TXN108120,C1119,3221.75,18,0,0,1,2898.16,electronics,0,0
TXN108121,C1484,5912.15,15,0,0,3,6606.83,online_services,0,0
TXN108122,C1564,3769.32,23,0,0,1,6293.94,cash_withdrawal,0,0
TXN108123,C1348,1263.64,3,1,0,1,2168.88,online_services,0,1
TXN108124,C1830,1892.72,1,0,0,1,1546.81,cash_withdrawal,3,0
TXN108125,C1855,1098.29,20,0,1,1,1321.35,travel,0,0
TXN108126,C1251,1489.15,9,0,0,3,1008.64,online_services,0,0
TXN108127,C1841,5111.47,13,0,0,1,4220.0,travel,1,0
TXN108128,C1039,6669.02,3,0,1,2,4290.08,grocery,0,0
TXN108129,C1961,3395.18,9,0,1,1,3480.06,jewelry,0,0
TXN108130,C1987,2265.11,4,0,0,2,1646.11,jewelry,0,0
